Date,Open,High,Low,Close,Adj Close,Volume
2011-10-17,6.302100,6.342400,6.147100,6.299800,6.299800,0
2011-10-18,6.236100,6.271700,6.210500,6.235000,6.235000,0
2011-10-19,6.272600,6.316600,6.259100,6.271400,6.271400,0
2011-10-20,6.261000,6.291900,6.226600,6.260300,6.260300,0
2011-10-21,6.222700,6.334400,6.151300,6.223900,6.223900,0
2011-10-24,6.328800,6.352000,6.316600,6.329200,6.329200,0
2011-10-25,6.349100,6.366900,6.226200,6.348900,6.348900,0
2011-10-26,6.252300,6.298600,6.237300,6.252700,6.252700,0
2011-10-27,6.301800,6.402400,6.278200,6.301400,6.301400,0
2011-10-28,6.400500,6.418400,6.371100,6.400500,6.400500,0
2011-10-31,6.403900,6.431200,6.348100,6.403200,6.403200,0
2011-11-01,6.384700,6.398200,6.223100,6.384800,6.384800,0
2011-11-02,6.231600,6.282100,6.208900,6.232300,6.232300,0
2011-11-03,6.257000,6.306800,6.210200,6.256300,6.256300,0
2011-11-04,6.280300,6.282900,6.190200,6.280200,6.280200,0
2011-11-07,6.208400,6.263800,6.200600,6.213300,6.213300,0
2011-11-08,6.250900,6.265900,6.226500,6.252200,6.252200,0
2011-11-09,6.264800,6.270000,6.189400,6.263800,6.263800,0
2011-11-10,6.217600,6.236900,6.176300,6.215400,6.215400,0
2011-11-11,6.232800,6.257800,6.191500,6.233200,6.233200,0
2011-11-14,6.275100,6.277800,6.226700,6.273100,6.273100,0
2011-11-15,6.240800,6.243900,6.179200,6.241000,6.241000,0
2011-11-16,6.206300,6.215900,6.166500,6.206800,6.206800,0
2011-11-17,6.209300,6.214600,6.171100,6.210100,6.210100,0
2011-11-18,6.191800,6.226500,6.165700,6.191800,6.191800,0
2011-11-21,6.166000,6.172700,6.106400,6.168900,6.168900,0
2011-11-22,6.131800,6.140500,6.103800,6.131800,6.131800,0
2011-11-23,6.109800,6.119100,6.069500,6.109300,6.109300,0
2011-11-24,6.060500,6.089300,6.047200,6.061200,6.061200,0
2011-11-25,6.063700,6.103100,6.054700,6.064600,6.064600,0
2011-11-28,6.092500,6.189200,6.088500,6.092300,6.092300,0
2011-11-29,6.051000,6.207500,6.041200,6.050400,6.050400,0
2011-11-30,6.179700,6.289800,6.141200,6.179300,6.179300,0
2011-12-01,6.257700,6.270000,6.223000,6.257700,6.257700,0
2011-12-02,6.275100,6.296100,6.241900,6.275100,6.275100,0
2011-12-05,6.232200,6.281000,6.228700,6.230300,6.230300,0
2011-12-06,6.280800,6.283900,6.226800,6.282000,6.282000,0
2011-12-07,6.295900,6.310400,6.273100,6.295200,6.295200,0
2011-12-08,6.290400,6.322800,6.241200,6.290900,6.290900,0
2011-12-09,6.202400,6.237700,6.194600,6.202400,6.202400,0
2011-12-12,6.239000,6.242000,6.179400,6.239700,6.239700,0
2011-12-13,6.083700,6.211700,6.075700,6.083600,6.083600,0
2011-12-14,6.176000,6.178300,6.105700,6.175600,6.175600,0
2011-12-15,6.119600,6.168800,6.115300,6.120300,6.120300,0
2011-12-16,6.152300,6.169600,6.113800,6.152300,6.152300,0
2011-12-19,6.104600,6.124000,6.089000,6.101900,6.101900,0
2011-12-20,6.104100,6.177200,6.102900,6.103400,6.103400,0
2011-12-21,6.154600,6.201300,6.143900,6.153800,6.153800,0
2011-12-22,6.158600,6.191600,6.151900,6.158300,6.158300,0
2011-12-23,6.193200,6.219100,6.180600,6.193400,6.193400,0
2011-12-26,6.191600,6.202000,6.173000,6.195300,6.195300,0
2011-12-27,6.196200,6.205700,6.180100,6.195800,6.195800,0
2011-12-28,6.194900,6.230200,6.066800,6.193900,6.193900,0
2011-12-29,6.151700,6.184300,6.151500,6.155300,6.155300,0
2011-12-30,6.182800,6.191700,6.150000,6.182600,6.182600,0
2012-01-02,6.158900,6.187700,6.157500,6.158900,6.158900,0
2012-01-03,6.166600,6.237600,6.157300,6.166000,6.166000,0
2012-01-04,6.216300,6.221400,6.186800,6.217200,6.217200,0
2012-01-05,6.203500,6.217500,6.162400,6.204200,6.204200,0
2012-01-06,6.168600,6.195400,6.146400,6.169000,6.169000,0
2012-01-09,6.148700,6.155600,6.115900,6.148000,6.148000,0
2012-01-10,6.153900,6.208400,6.152600,6.154400,6.154400,0
2012-01-11,6.215700,6.224400,6.178100,6.217200,6.217200,0
2012-01-12,6.174800,6.222800,6.172600,6.174300,6.174300,0
2012-01-13,6.193000,6.198400,6.122200,6.193300,6.193300,0
2012-01-16,6.166400,6.192500,6.161600,6.168300,6.168300,0
2012-01-17,6.202800,6.235100,6.186000,6.202400,6.202400,0
2012-01-18,6.208900,6.231600,6.191200,6.210800,6.210800,0
2012-01-19,6.208800,6.267600,6.206900,6.209300,6.209300,0
2012-01-20,6.220500,6.248800,6.204900,6.221000,6.221000,0
2012-01-23,6.255500,6.291800,6.103500,6.257000,6.257000,0
2012-01-24,6.283700,6.289400,6.238000,6.284400,6.284400,0
2012-01-25,6.252500,6.263000,6.234800,6.251100,6.251100,0
2012-01-26,6.231900,6.333200,6.231900,6.233200,6.233200,0
2012-01-27,6.340600,6.345000,6.299200,6.339800,6.339800,0
2012-01-30,6.309700,6.313800,6.274800,6.307400,6.307400,0
2012-01-31,6.304700,6.324000,6.279000,6.303900,6.303900,0
2012-02-01,6.304700,6.324000,6.265500,6.270200,6.270200,0
2012-02-02,6.331300,6.334500,6.285900,6.332500,6.332500,0
2012-02-03,6.309700,6.325400,6.271800,6.309700,6.309700,0
2012-02-06,6.327800,6.344000,6.307900,6.327500,6.327500,0
2012-02-07,6.328900,6.332100,6.301700,6.329500,6.329500,0
2012-02-08,6.329500,6.331900,6.311800,6.329500,6.329500,0
2012-02-09,6.308000,6.334500,6.300400,6.307500,6.307500,0
2012-02-10,6.317700,6.318800,6.265700,6.317800,6.317800,0
2012-02-13,6.274600,6.308000,6.148300,6.274500,6.274500,0
2012-02-14,6.282200,6.306400,6.277500,6.282800,6.282800,0
2012-02-15,6.299300,6.333000,6.289300,6.297700,6.297700,0
2012-02-16,6.288700,6.303500,6.263900,6.288400,6.288400,0
2012-02-17,6.314900,6.329300,6.310000,6.316000,6.316000,0
2012-02-20,6.306400,6.354400,6.304400,6.305400,6.305400,0
2012-02-21,6.324000,6.339700,6.301500,6.324700,6.324700,0
2012-02-22,6.309300,6.317300,6.275300,6.309300,6.309300,0
2012-02-23,6.289200,6.321600,6.284100,6.288700,6.288700,0
2012-02-24,6.308700,6.312900,6.291400,6.310200,6.310200,0
2012-02-27,6.282700,6.301200,6.262100,6.282000,6.282000,0
2012-02-28,6.303800,6.329200,6.303600,6.304100,6.304100,0
2012-02-29,6.327600,6.367900,6.321200,6.327400,6.327400,0
2012-03-01,6.358600,6.392500,6.353000,6.358300,6.358300,0
2012-03-02,6.380600,6.389100,6.363000,6.381900,6.381900,0
2012-03-05,6.365700,6.365700,6.323600,6.366400,6.366400,0
2012-03-06,6.336600,6.338300,6.286900,6.336300,6.336300,0
2012-03-07,6.287200,6.310200,6.279000,6.287400,6.287400,0
2012-03-08,6.311600,6.358800,6.311300,6.314100,6.314100,0
2012-03-09,6.366700,6.383300,6.348500,6.365900,6.365900,0
2012-03-12,6.365400,6.384600,6.355100,6.364900,6.364900,0
2012-03-13,6.372100,6.389700,6.366400,6.372800,6.372800,0
2012-03-14,6.392900,6.407100,6.365200,6.393700,6.393700,0
2012-03-15,6.361700,6.374000,6.353200,6.361100,6.361100,0
2012-03-16,6.369600,6.381400,6.351000,6.369900,6.369900,0
2012-03-19,6.368400,6.386500,6.357100,6.369100,6.369100,0
2012-03-20,6.395400,6.396500,6.335800,6.396100,6.396100,0
2012-03-21,6.374000,6.395900,6.356700,6.375700,6.375700,0
2012-03-22,6.363900,6.371100,6.167500,6.362400,6.362400,0
2012-03-23,6.300800,6.314300,6.274900,6.300500,6.300500,0
2012-03-26,6.148800,6.365800,6.146400,6.149600,6.149600,0
2012-03-27,6.361700,6.364500,6.336000,6.362200,6.362200,0
2012-03-28,6.327000,6.332300,6.305500,6.326500,6.326500,0
2012-03-29,6.307500,6.319200,6.284800,6.308000,6.308000,0
2012-03-30,6.321100,6.327500,6.291700,6.322300,6.322300,0
2012-04-02,6.306600,6.345800,6.297800,6.307500,6.307500,0
2012-04-03,6.351400,6.364400,6.336200,6.351000,6.351000,0
2012-04-04,6.349000,6.359200,6.307900,6.347500,6.347500,0
2012-04-05,6.312000,6.362800,6.304100,6.310900,6.310900,0
2012-04-06,6.346900,6.355900,6.298700,6.347100,6.347100,0
2012-04-09,6.312500,6.331200,6.302400,6.314400,6.314400,0
2012-04-10,6.303100,6.329100,6.279600,6.301900,6.301900,0
2012-04-11,6.272500,6.296400,6.270500,6.272400,6.272400,0
2012-04-12,6.277900,6.328500,6.274800,6.278600,6.278600,0
2012-04-13,6.330000,6.342700,6.303700,6.329200,6.329200,0
2012-04-16,6.213500,6.322800,6.210800,6.213900,6.213900,0
2012-04-17,6.311900,6.380200,6.284200,6.311900,6.311900,0
2012-04-18,6.361300,6.372800,6.347900,6.361500,6.361500,0
2012-04-19,6.355200,6.374500,6.330000,6.355700,6.355700,0
2012-04-20,6.331100,6.365900,6.323500,6.331600,6.331600,0
2012-04-23,6.352200,6.359500,6.316300,6.352400,6.352400,0
2012-04-24,6.360200,6.379100,6.347300,6.359200,6.359200,0
2012-04-25,6.382600,6.409900,6.371500,6.382600,6.382600,0
2012-04-26,6.405800,6.421100,6.396500,6.405300,6.405300,0
2012-04-27,6.250900,6.430300,6.248700,6.251600,6.251600,0
2012-04-30,6.429000,6.432300,6.368100,6.428700,6.428700,0
2012-05-01,6.379400,6.413300,6.352500,6.379200,6.379200,0
2012-05-02,6.392900,6.405400,6.360600,6.393400,6.393400,0
2012-05-03,6.383400,6.408400,6.374500,6.383900,6.383900,0
2012-05-04,6.370400,6.383000,6.322700,6.370200,6.370200,0
2012-05-07,6.245000,6.344200,6.234900,6.241800,6.241800,0
2012-05-08,6.347600,6.348500,6.288800,6.347200,6.347200,0
2012-05-09,6.301700,6.303500,6.264500,6.301700,6.301700,0
2012-05-10,6.286400,6.322100,6.285300,6.286800,6.286800,0
2012-05-11,6.285400,6.333100,6.269400,6.285900,6.285900,0
2012-05-14,6.298300,6.312800,6.281200,6.297300,6.297300,0
2012-05-15,6.298100,6.319100,6.275900,6.297600,6.297600,0
2012-05-16,6.266900,6.276700,6.234600,6.267100,6.267100,0
2012-05-17,6.240300,6.251000,6.204800,6.239900,6.239900,0
2012-05-18,6.198500,6.232200,6.180000,6.198600,6.198600,0
2012-05-21,6.193500,6.208500,6.012300,6.194000,6.194000,0
2012-05-22,6.209500,6.220900,6.196300,6.210500,6.210500,0
2012-05-23,6.178200,6.194700,6.147100,6.173800,6.173800,0
2012-05-24,6.162000,6.194900,6.162000,6.162900,6.162900,0
2012-05-25,6.169500,6.186100,6.151600,6.170000,6.170000,0
2012-05-28,6.032400,6.162200,6.021800,6.032900,6.032900,0
2012-05-29,6.174900,6.210100,6.172500,6.174200,6.174200,0
2012-05-30,6.192600,6.197500,6.159600,6.192100,6.192100,0
2012-05-31,6.163000,6.199100,6.136700,6.162800,6.162800,0
2012-06-01,6.154000,6.156200,6.088500,6.154700,6.154700,0
2012-06-04,6.111600,6.129900,6.098500,6.112800,6.112800,0
2012-06-05,6.121900,6.137000,6.098500,6.116100,6.116100,0
2012-06-06,6.132300,6.170300,6.129800,6.132800,6.132800,0
2012-06-07,6.177600,6.222700,6.172700,6.177400,6.177400,0
2012-06-08,6.187700,6.187700,6.143600,6.187200,6.187200,0
2012-06-11,5.989100,6.232500,5.989100,5.989600,5.989600,0
2012-06-12,6.167600,6.201600,6.165700,6.168100,6.168100,0
2012-06-13,6.200000,6.212100,6.185500,6.199800,6.199800,0
2012-06-14,6.183200,6.212900,6.179400,6.183700,6.183700,0
2012-06-15,6.218300,6.223000,6.197300,6.217600,6.217600,0
2012-06-18,6.038300,6.222500,6.032900,6.039300,6.039300,0
2012-06-19,6.209200,6.241900,6.196800,6.209000,6.209000,0
2012-06-20,6.236400,6.253800,6.224000,6.236500,6.236500,0
2012-06-21,6.229100,6.248000,6.193100,6.232500,6.232500,0
2012-06-22,6.180100,6.196000,6.170600,6.180100,6.180100,0
2012-06-25,6.205100,6.215200,6.057800,6.203500,6.203500,0
2012-06-26,6.176600,6.200000,6.175100,6.177800,6.177800,0
2012-06-27,6.204600,6.209800,6.182400,6.205100,6.205100,0
2012-06-28,6.192500,6.210000,6.137400,6.191500,6.191500,0
2012-06-29,6.143000,6.242600,6.141800,6.143000,6.143000,0
2012-07-02,6.048400,6.256300,6.048400,6.048800,6.048800,0
2012-07-03,6.234000,6.268600,6.234000,6.233400,6.233400,0
2012-07-04,6.268100,6.271300,6.249100,6.267700,6.267700,0
2012-07-05,6.253000,6.285900,6.249200,6.253500,6.253500,0
2012-07-06,6.258600,6.276800,6.228700,6.259400,6.259400,0
2012-07-09,6.135300,6.247000,6.075400,6.135500,6.135500,0
2012-07-10,6.243900,6.255200,6.219300,6.243600,6.243600,0
2012-07-11,6.218500,6.252100,6.214500,6.218200,6.218200,0
2012-07-12,6.240000,6.242400,6.209200,6.239800,6.239800,0
2012-07-13,6.238400,6.291900,6.236100,6.238100,6.238100,0
2012-07-16,6.108500,6.285800,6.105500,6.108200,6.108200,0
2012-07-17,6.276800,6.286800,6.258200,6.276600,6.276600,0
2012-07-18,6.288700,6.295300,6.265100,6.289000,6.289000,0
2012-07-19,6.297200,6.323700,6.294900,6.297400,6.297400,0
2012-07-20,6.314200,6.321300,6.282500,6.314200,6.314200,0
2012-07-23,6.294200,6.298200,6.245400,6.294400,6.294400,0
2012-07-24,6.261000,6.280100,6.245500,6.260500,6.260500,0
2012-07-25,6.237900,6.275500,6.233500,6.237800,6.237800,0
2012-07-26,6.277500,6.336000,6.274200,6.276500,6.276500,0
2012-07-27,6.312800,6.340000,6.304500,6.315200,6.315200,0
2012-07-30,6.195500,6.358600,6.192800,6.194800,6.194800,0
2012-07-31,6.362000,6.370800,6.326800,6.362000,6.362000,0
2012-08-01,6.330600,6.358800,6.328300,6.331200,6.331200,0
2012-08-02,6.331300,6.356800,6.317000,6.329500,6.329500,0
2012-08-03,6.313100,6.377700,6.311200,6.314600,6.314600,0
2012-08-06,6.136100,6.379300,6.136100,6.135600,6.135600,0
2012-08-07,6.358800,6.381800,6.352400,6.359000,6.359000,0
2012-08-08,6.378100,6.393900,6.365700,6.378600,6.378600,0
2012-08-09,6.384900,6.409300,6.378400,6.384600,6.384600,0
2012-08-10,6.406100,6.410800,6.370900,6.404600,6.404600,0
2012-08-13,6.247800,6.415000,6.239600,6.246800,6.246800,0
2012-08-14,6.401900,6.412500,6.389000,6.401900,6.401900,0
2012-08-15,6.399800,6.426000,6.395500,6.399800,6.399800,0
2012-08-16,6.422500,6.436800,6.418700,6.421700,6.421700,0
2012-08-17,6.444400,6.446000,6.414300,6.444300,6.444300,0
2012-08-20,6.426200,6.433600,6.408900,6.425200,6.425200,0
2012-08-21,6.425600,6.448500,6.418800,6.425800,6.425800,0
2012-08-22,6.413600,6.415600,6.372800,6.413600,6.413600,0
2012-08-23,6.359800,6.413000,6.353000,6.361000,6.361000,0
2012-08-24,6.383600,6.408800,6.379800,6.382400,6.382400,0
2012-08-27,6.253400,6.420400,6.249400,6.251900,6.251900,0
2012-08-28,6.412000,6.447100,6.401400,6.412400,6.412400,0
2012-08-29,6.418300,6.430700,6.403900,6.418800,6.418800,0
2012-08-30,6.408900,6.410000,6.384800,6.409500,6.409500,0
2012-08-31,6.388000,6.436400,6.383700,6.387600,6.387600,0
2012-09-03,6.430000,6.435200,6.406100,6.430000,6.430000,0
2012-09-04,6.419500,6.441400,6.415300,6.420000,6.420000,0
2012-09-05,6.422100,6.433100,6.391700,6.419600,6.419600,0
2012-09-06,6.399400,6.455300,6.392600,6.400400,6.400400,0
2012-09-07,6.444100,6.487000,6.440200,6.444500,6.444500,0
2012-09-10,6.269500,6.492600,6.268300,6.270500,6.270500,0
2012-09-11,6.480100,6.513800,6.476600,6.479900,6.479900,0
2012-09-12,6.500500,6.505500,6.472500,6.500800,6.500800,0
2012-09-13,6.472900,6.487600,6.466300,6.473000,6.473000,0
2012-09-14,6.528200,6.549400,6.498900,6.528200,6.528200,0
2012-09-17,6.497500,6.507600,6.231900,6.496400,6.496400,0
2012-09-18,6.474900,6.487300,6.464100,6.474700,6.474700,0
2012-09-19,6.470800,6.482700,6.452900,6.473000,6.473000,0
2012-09-20,6.458500,6.462800,6.414600,6.458200,6.458200,0
2012-09-21,6.449900,6.474300,6.449300,6.450600,6.450600,0
2012-09-24,6.449100,6.456300,6.264200,6.448600,6.448600,0
2012-09-25,6.443600,6.453500,6.418200,6.443500,6.443500,0
2012-09-26,6.417900,6.427000,6.387700,6.419400,6.419400,0
2012-09-27,6.395400,6.412600,6.391000,6.394800,6.394800,0
2012-09-28,6.417100,6.426500,6.369500,6.416900,6.416900,0
2012-10-01,6.283800,6.403600,6.270700,6.281600,6.281600,0
2012-10-02,6.390700,6.397900,6.377800,6.390100,6.390100,0
2012-10-03,6.375700,6.378100,6.349300,6.375500,6.375500,0
2012-10-04,6.360200,6.393800,6.355900,6.361400,6.361400,0
2012-10-05,6.398600,6.446700,6.395100,6.398200,6.398200,0
2012-10-08,6.269600,6.438200,6.267100,6.269100,6.269100,0
2012-10-09,6.428300,6.445000,6.404100,6.428400,6.428400,0
2012-10-10,6.407100,6.424800,6.406300,6.408600,6.408600,0
2012-10-11,6.389200,6.420700,6.376000,6.388900,6.388900,0
2012-10-12,6.404500,6.410700,6.382000,6.404500,6.404500,0
2012-10-15,6.395700,6.410900,6.380100,6.395300,6.395300,0
2012-10-16,6.386700,6.388700,6.334800,6.387700,6.387700,0
2012-10-17,6.347500,6.380900,6.327700,6.347500,6.347500,0
2012-10-18,6.384900,6.399600,6.349500,6.384700,6.384700,0
2012-10-19,6.341800,6.341900,6.286700,6.341100,6.341100,0
2012-10-22,6.281100,6.298400,6.269400,6.282100,6.282100,0
2012-10-23,6.294500,6.300700,6.254000,6.293100,6.293100,0
2012-10-24,6.287500,6.312700,6.268900,6.286900,6.286900,0
2012-10-25,6.275600,6.296300,6.264700,6.276700,6.276700,0
2012-10-26,6.264700,6.276600,6.109500,6.265100,6.265100,0
2012-10-29,6.084800,6.248300,6.083300,6.084800,6.084800,0
2012-10-30,6.231000,6.243200,6.223500,6.230700,6.230700,0
2012-10-31,6.235200,6.253400,6.217100,6.235500,6.235500,0
2012-11-01,6.228600,6.259500,6.224500,6.226500,6.226500,0
2012-11-02,6.255100,6.274400,6.239600,6.254600,6.254600,0
2012-11-05,6.266000,6.338400,6.247100,6.265400,6.265400,0
2012-11-06,6.262700,6.283700,6.257100,6.262900,6.262900,0
2012-11-07,6.287900,6.313900,6.261400,6.287900,6.287900,0
2012-11-08,6.260600,6.266300,6.246600,6.260100,6.260100,0
2012-11-09,6.235100,6.247000,6.214800,6.235600,6.235600,0
2012-11-12,6.083400,6.230500,6.082700,6.083000,6.083000,0
2012-11-13,6.222000,6.224900,6.194000,6.221300,6.221300,0
2012-11-14,6.203000,6.218800,6.197300,6.203100,6.203100,0
2012-11-15,6.196400,6.223600,6.189600,6.196200,6.196200,0
2012-11-16,6.220200,6.231200,6.204500,6.220700,6.220700,0
2012-11-19,6.066700,6.252200,6.060300,6.065500,6.065500,0
2012-11-20,6.247900,6.254100,6.237200,6.247900,6.247900,0
2012-11-21,6.247700,6.249500,6.228700,6.248300,6.248300,0
2012-11-22,6.249000,6.251600,6.233600,6.243500,6.243500,0
2012-11-23,6.237900,6.266100,6.229200,6.238400,6.238400,0
2012-11-26,6.082500,6.271500,6.082500,6.082400,6.082400,0
2012-11-27,6.261500,6.275600,6.249100,6.262100,6.262100,0
2012-11-28,6.251300,6.264700,6.242700,6.251600,6.251600,0
2012-11-29,6.267600,6.279000,6.257800,6.266700,6.266700,0
2012-11-30,6.263900,6.271900,6.249400,6.263700,6.263700,0
2012-12-03,6.114700,6.275100,6.100300,6.114500,6.114500,0
2012-12-04,6.254700,6.267800,6.247200,6.254900,6.254900,0
2012-12-05,6.258100,6.274700,6.257200,6.258800,6.258800,0
2012-12-06,6.268700,6.282000,6.262400,6.268700,6.268700,0
2012-12-07,6.276900,6.302900,6.261900,6.277900,6.277900,0
2012-12-10,6.315400,6.318400,6.272900,6.316100,6.316100,0
2012-12-11,6.306700,6.333500,6.302200,6.306900,6.306900,0
2012-12-12,6.327800,6.340700,6.315400,6.324800,6.324800,0
2012-12-13,6.340400,6.345800,6.321500,6.340100,6.340100,0
2012-12-14,6.322800,6.343900,6.317900,6.322700,6.322700,0
2012-12-17,6.320800,6.333600,6.154200,6.322100,6.322100,0
2012-12-18,6.330800,6.335000,6.317100,6.331000,6.331000,0
2012-12-19,6.313600,6.318900,6.298100,6.313200,6.313200,0
2012-12-20,6.293200,6.301700,6.283000,6.291500,6.291500,0
2012-12-21,6.302400,6.305700,6.256500,6.302100,6.302100,0
2012-12-24,6.261500,6.281000,6.257100,6.260900,6.260900,0
2012-12-25,6.273200,6.294500,6.263400,6.273200,6.273200,0
2012-12-26,6.280900,6.295700,6.264800,6.281800,6.281800,0
2012-12-27,6.267100,6.287500,6.262400,6.263000,6.263000,0
2012-12-28,6.256200,6.263000,6.241900,6.258400,6.258400,0
2012-12-31,6.091900,6.263800,6.083800,6.091100,6.091100,0
2013-01-01,6.258700,6.292700,6.258700,6.258700,6.258700,0
2013-01-02,6.259100,6.333000,6.256800,6.258500,6.258500,0
2013-01-03,6.309800,6.321400,6.301900,6.310300,6.310300,0
2013-01-04,6.294900,6.319400,6.268400,6.298400,6.298400,0
2013-01-07,6.130400,6.315400,6.128000,6.130900,6.130900,0
2013-01-08,6.311100,6.317200,6.288700,6.310500,6.310500,0
2013-01-09,6.301700,6.308700,6.291300,6.300300,6.300300,0
2013-01-10,6.296300,6.311900,6.290900,6.295500,6.295500,0
2013-01-11,6.322900,6.327500,6.305200,6.322400,6.322400,0
2013-01-14,6.111800,6.319600,6.096200,6.111100,6.111100,0
2013-01-15,6.316100,6.318000,6.287700,6.315300,6.315300,0
2013-01-16,6.305400,6.310500,6.283600,6.306300,6.306300,0
2013-01-17,6.295300,6.307700,6.280500,6.295400,6.295400,0
2013-01-18,6.299600,6.300900,6.240600,6.300600,6.300600,0
2013-01-21,6.129600,6.270600,6.126400,6.129300,6.129300,0
2013-01-22,6.261500,6.269200,6.244000,6.260800,6.260800,0
2013-01-23,6.265300,6.274300,6.209200,6.264300,6.264300,0
2013-01-24,6.211600,6.217900,6.189200,6.212300,6.212300,0
2013-01-25,6.197000,6.201600,6.154200,6.195000,6.195000,0
2013-01-28,6.007900,6.167700,6.005400,6.008300,6.008300,0
2013-01-29,6.178400,6.194000,6.173000,6.179200,6.179200,0
2013-01-30,6.206500,6.209100,6.181100,6.207000,6.207000,0
2013-01-31,6.200000,6.214800,6.187000,6.200100,6.200100,0
2013-02-01,6.230200,6.239500,6.215800,6.230200,6.230200,0
2013-02-04,6.096200,6.257900,6.091300,6.094500,6.094500,0
2013-02-05,6.238300,6.240900,6.223900,6.238000,6.238000,0
2013-02-06,6.247600,6.251900,6.228600,6.247000,6.247000,0
2013-02-07,6.248600,6.266900,6.234000,6.249300,6.249300,0
2013-02-08,6.238800,6.246800,6.201200,6.241200,6.241200,0
2013-02-11,6.081500,6.201100,6.072900,6.080900,6.080900,0
2013-02-12,6.194200,6.212100,6.169500,6.193800,6.193800,0
2013-02-13,6.215000,6.218100,6.196600,6.215300,6.215300,0
2013-02-14,6.215500,6.228100,6.208000,6.215100,6.215100,0
2013-02-15,6.220800,6.226500,6.173500,6.221300,6.221300,0
2013-02-18,6.032400,6.200700,6.030700,6.033700,6.033700,0
2013-02-19,6.171700,6.177700,6.151900,6.173400,6.173400,0
2013-02-20,6.161100,6.168200,6.123400,6.162300,6.162300,0
2013-02-21,6.126100,6.132900,6.109000,6.127800,6.127800,0
2013-02-22,6.123100,6.133700,6.069100,6.122700,6.122700,0
2013-02-25,5.940200,6.093600,5.924600,5.938500,5.938500,0
2013-02-26,6.065600,6.076700,6.041900,6.067700,6.067700,0
2013-02-27,6.064900,6.069800,6.050100,6.065100,6.065100,0
2013-02-28,6.077500,6.083000,6.035200,6.075800,6.075800,0
2013-03-01,6.030800,6.043100,6.011000,6.030100,6.030100,0
2013-03-04,6.051100,6.052400,6.028700,6.051200,6.051200,0
2013-03-05,6.056000,6.061400,6.037700,6.053900,6.053900,0
2013-03-06,6.051700,6.056600,6.009000,6.051300,6.051300,0
2013-03-07,6.016400,6.041400,6.011300,6.016600,6.016600,0
2013-03-08,6.036900,6.065500,6.014300,6.036100,6.036100,0
2013-03-11,5.951000,6.051000,5.942100,5.950500,5.950500,0
2013-03-12,6.048000,6.059700,6.034900,6.047800,6.047800,0
2013-03-13,6.049400,6.061000,6.029100,6.048400,6.048400,0
2013-03-14,6.037400,6.053300,6.035400,6.038200,6.038200,0
2013-03-15,6.073300,6.093700,6.065500,6.073200,6.073200,0
2013-03-18,6.000200,6.152700,5.986800,6.000200,6.000200,0
2013-03-19,6.073700,6.080200,6.041800,6.072400,6.072400,0
2013-03-20,6.042500,6.061100,6.035400,6.042900,6.042900,0
2013-03-21,6.049100,6.082100,6.047100,6.048500,6.048500,0
2013-03-22,6.057500,6.072200,6.042500,6.057000,6.057000,0
2013-03-25,5.892500,6.089800,5.877300,5.890300,5.890300,0
2013-03-26,6.070500,6.102200,6.069300,6.070700,6.070700,0
2013-03-27,6.100000,6.113900,6.085400,6.099800,6.099800,0
2013-03-28,6.108900,6.118500,6.099000,6.107100,6.107100,0
2013-03-29,6.109300,6.114400,6.095800,6.108700,6.108700,0
2013-04-01,5.957800,5.970100,5.931500,5.958200,5.958200,0
2013-04-02,5.940600,6.116000,5.934000,5.940800,5.940800,0
2013-04-03,6.103500,6.117400,6.097600,6.103200,6.103200,0
2013-04-04,6.105500,6.112600,6.089000,6.106000,6.106000,0
2013-04-05,6.113900,6.118000,6.052200,6.113900,6.113900,0
2013-04-08,5.911500,6.100600,5.909200,5.912300,5.912300,0
2013-04-09,6.090400,6.111300,6.084900,6.090800,6.090800,0
2013-04-10,6.096400,6.102100,6.083000,6.096900,6.096900,0
2013-04-11,6.097000,6.139400,6.090700,6.097100,6.097100,0
2013-04-12,6.124200,6.127100,6.096500,6.124300,6.124300,0
2013-04-15,6.101900,6.107200,6.040800,6.101500,6.101500,0
2013-04-16,6.038300,6.052200,6.017600,6.038200,6.038200,0
2013-04-17,6.042200,6.044100,5.985900,6.042000,6.042000,0
2013-04-18,6.006400,6.034600,5.999500,6.006800,6.006800,0
2013-04-19,5.906300,6.033300,5.871800,5.907000,5.907000,0
2013-04-22,5.886500,6.025100,5.879600,5.887300,5.887300,0
2013-04-23,6.021500,6.023500,5.998900,6.021900,6.021900,0
2013-04-24,6.008000,6.025300,6.001400,6.008800,6.008800,0
2013-04-25,6.019900,6.049200,6.014200,6.019500,6.019500,0
2013-04-26,6.041700,6.063800,5.922900,6.041200,6.041200,0
2013-04-29,6.051700,6.077300,6.043900,6.050600,6.050600,0
2013-04-30,6.084900,6.120500,6.080700,6.085100,6.085100,0
2013-05-01,6.116400,6.126600,6.097100,6.116100,6.116100,0
2013-05-02,6.112400,6.119200,6.090900,6.112100,6.112100,0
2013-05-03,6.081700,6.103100,6.064600,6.082000,6.082000,0
2013-05-06,5.953100,6.125600,5.950500,5.952500,5.952500,0
2013-05-07,6.119100,6.122500,6.098300,6.117700,6.117700,0
2013-05-08,6.114600,6.125600,6.097000,6.114900,6.114900,0
2013-05-09,5.957200,6.119400,5.956500,5.956800,5.956800,0
2013-05-10,6.081700,6.094200,6.043800,6.081600,6.081600,0
2013-05-13,5.928700,6.087200,5.926500,5.927800,5.927800,0
